structId,sortId,name,description,area,category,skill,tier,tierName,completionPercent,skillRequirements,wikiNotes,classification
2591,201,Fill 3 Elite Clue Collection Log Slots,Fill 3 slots in the Elite Clue section of the Collection Log,Global,Minigame,,2,Medium,,,,
2596,202,Fill 3 Hard Clue Collection Log Slots,Fill 3 slots in the Hard Clue section of the Collection Log,Global,Minigame,,2,Medium,,,,
2597,203,Fill 5 Medium Clue Collection Log Slots,Fill 5 slots in the Medium Clue section of the Collection Log,Global,Minigame,,2,Medium,,,,
2602,204,Fill 5 Easy Clue Collection Log Slots,Fill 5 slots in the Easy Clue section of the Collection Log,Global,Minigame,,2,Medium,,,,
2603,205,Fill 5 Beginner Clue Collection Log Slots,Fill 5 slots in the Beginner Clue section of the Collection Log,Global,Minigame,,2,Medium,44.8,,,
2612,206,Gain 5 Unique Items From Hard Clues,Gain 5 unique items from Hard Clue Scroll Reward Caskets,Global,Minigame,,2,Medium,25,,,
2614,207,Gain 10 Unique Items From Medium Clues,Gain 10 unique items from Medium Clue Scroll Reward Caskets,Global,Minigame,,2,Medium,,,,
2616,208,Gain 10 Unique Items From Easy Clues,Gain 10 unique items from Easy Clue Scroll Reward Caskets,Global,Minigame,,2,Medium,,,,
2618,209,Gain 10 Unique Items From Beginner Clues,Gain 10 unique items from Beginner Clue Scroll Reward Caskets,Global,Minigame,,2,Medium,,,,
2619,210,Gain a Unique Item From a Hard Clue,Gain a unique item from a Hard Clue Scroll Reward Casket,Global,Minigame,,2,Medium,,,,
2622,211,Gain a Unique Item From a Medium Clue,Gain a unique item from a Medium Clue Scroll Reward Casket,Global,Minigame,,2,Medium,37.3,,,
5431,212,Defeat an Adult Chromatic Dragon,"Defeat either an adult Green Dragon, Blue Dragon, Red Dragon or Black Dragon",Global,Combat,,2,Medium,,,,
2632,213,Defeat a Lesser Demon,Defeat a Lesser Demon,Global,Combat,,2,Medium,,,,
2638,214,Equip a Piece of a Mystic Set,Equip any piece of any Mystic robe set,Global,Combat,Magic,2,Medium,16.2,,,
5502,215,Pickpocket a Master Farmer,Successfully pickpocket from a master farmer,Global,Skill,Thieving,2,Medium,,,,
2643,216,Reach a Prayer Bonus of 15,Equip enough item to reach a Prayer bonus of 15 or more,Global,Combat,Prayer,2,Medium,,,,
2644,217,Bury Some Wyvern or Dragon Bones,Bury either some Wyvern Bones or some Dragon Bones,Global,Combat,Prayer,2,Medium,,,,
2651,218,Achieve Your First Level 30,Reach level 30 in any skill,Global,Skill,,2,Medium,,,,
2652,219,Achieve Your First Level 40,Reach level 40 in any skill,Global,Skill,,2,Medium,,,,
2653,220,Achieve Your First Level 50,Reach level 50 in any skill,Global,Skill,,2,Medium,,,,
2662,221,Reach Total Level 750,Reach a Total Level of 750,Global,Skill,,2,Medium,,,,
2663,222,Reach Total Level 1000,Reach a Total Level of 1000,Global,Skill,,2,Medium,,,,
2664,223,Reach Total Level 1250,Reach a Total Level of 1250,Global,Skill,,2,Medium,,,,
2674,224,Reach Base Level 30,Reach level 30 in every skill,Global,Skill,,2,Medium,,,,
2675,225,Reach Base Level 40,Reach level 40 in every skill,Global,Skill,,2,Medium,93.5,,,
2676,226,Reach Base Level 50,Reach level 50 in every skill,Global,Skill,,2,Medium,85.6,,,
1767,227,Pickpocket a Guard,Pickpocket a Guard,Global,Skill,Thieving,2,Medium,82,FARMING 65,60%  Hosidius favour,
4822,228,Obtain 800 Coins From Coin Pouches At Once,Open a stack of Coin Pouches and obtain at least 800 Coins,Global,Skill,Thieving,2,Medium,72.1,FARMING 85,60%  Hosidius favour,
1769,229,Pickpocket a Ranarr Seed,Pickpocket a Ranarr Seed from a Master Farmer,Global,Skill,Thieving,2,Medium,,,,
1774,230,Harvest an Irit Leaf,Harvest an Irit Leaf from any Herb patch,Global,Skill,Farming,2,Medium,10.9,MINING 60,100%  Lovakengj favour,
1775,231,Fill a Bucket With Supercompost,Fill a Bucket with Supercompost from a Compost Bin,Global,Skill,Farming,2,Medium,,,,
4823,232,Check a grown Fruit Tree,Check the health of any Fruit Tree you've grown,Global,Skill,Farming,2,Medium,56.1,WOODCUTTING 75,,
1783,233,Chop 100 Willow Logs,Chop 100 Willow Logs from Willow Trees,Global,Skill,Woodcutting,2,Medium,,,,
4827,234,Chop Some Logs With a Rune Axe,Chop any kind of logs using a Rune Axe,Global,Skill,Woodcutting,2,Medium,,,,
1785,235,Build a Waka Canoe,Build a Waka Canoe,Global,Skill,Woodcutting,2,Medium,,,,
1790,236,Ferment 100 Jugs of Wine,Successfully ferment 100 Jugs of Wine,Global,Skill,Cooking,2,Medium,,,,
1791,237,Cook 100 Lobsters,Cook 100 Raw Lobsters,Global,Skill,Cooking,2,Medium,,,,
1792,238,Make a Pineapple Pizza,Make a Pineapple Pizza,Global,Skill,Cooking,2,Medium,,,,
1797,239,Mine 50 Iron Ore,Mine 50 Iron Ore,Global,Skill,Mining,2,Medium,,,,
1798,240,Mine some Ore With a Rune Pickaxe,Mine any ore using a Rune Pickaxe,Global,Skill,Mining,2,Medium,,,,
1799,241,Obtain a Clue Geode While Mining,Obtain any kind of clue geode whilst mining a rock,Global,Skill,Mining,2,Medium,,,,
5939,242,Fletch a Willow Shortbow (u),Fletch a Willow Shortbow (u),Global,Skill,Fletching,2,Medium,83,PRAYER 5,,
1805,243,Create a Mithril Grapple,Create a Mithril Grapple,Global,Skill,Fletching,2,Medium,78,PRAYER 16,,
1806,244,Fletch some Broad Arrows or Bolts,Fletch either some Broad Arrows or some Broad Bolts,Global,Skill,Fletching,2,Medium,31.3,SLAYER 5,Unlocked Bigger and Badder for 150 Slayer reward points,
1813,245,Slay 250 Creatures,Slay 250 creatures whilst on a Slayer Task,Global,Combat,Slayer,2,Medium,,,,
1815,246,Defeat a Superior Slayer Creature,Defeat any Superior Slayer Creature,Global,Combat,Slayer,2,Medium,14.2,,100%  Shayzien favour,
1827,247,Craft 100 Unpowered Orbs,Craft 100 Unpowered Orbs,Global,Skill,Crafting,2,Medium,,,,
1828,248,Craft an Emerald Ring,Craft an Emerald Ring,Global,Skill,Crafting,2,Medium,,,,
1829,249,Craft a Ruby Amulet,Craft a Ruby Amulet,Global,Skill,Crafting,2,Medium,,,,
1836,250,Catch 100 Lobsters,Catch 100 Raw Lobsters whilst Fishing,Global,Skill,Fishing,2,Medium,,,,
1837,251,Catch 50 Swordfish,Catch 50 Raw Swordfish whilst Fishing,Global,Skill,Fishing,2,Medium,,,,
1838,252,Catch 50 Salmon,Catch 50 Raw Salmon whilst Fishing,Global,Skill,Fishing,2,Medium,,,,
1843,253,"Smith 1,000 Mithril Dart Tips","Use an Anvil to smith 1,000 Mithril Dart Tips",Kharidian Desert,Skill,Smithing,2,Medium,4.1,SLAYER 95,,
1844,254,Smith a Steel Platebody,Use an Anvil to smith a Steel Platebody,Global,Skill,Smithing,2,Medium,0.7,SLAYER 95,,
1845,255,Smelt a Steel Bar,Use a Furnace to smelt a Steel Bar,Global,Skill,Smithing,2,Medium,,,,
1852,256,Build a Mahogany Portal,Build a Mahogany Portal in a Portal Chamber in your Player Owned House,Global,Skill,Construction,2,Medium,39.2,,,
1853,257,Build an Oak Larder,Build an Oak Larder in a Kitchen in your Player Owned House,Global,Skill,Construction,2,Medium,2.6,,,
1854,258,Fill a Medium STASH Unit,Build a Medium STASH unit and fill it with the relevant items,Global,Skill,Construction,2,Medium,0.1,,,
1860,259,Craft 200 Essence Into Runes,Use Runecrafting Altars to craft 200 essence into runes of any type,Global,Skill,Runecraft,2,Medium,,,,
1861,260,Craft 4 Runes With 1 Essence,Use a Runecrafting Altar to craft 4 of any type of rune using a single essence,Global,Skill,Runecraft,2,Medium,21.5,,,
1862,261,Craft Any Combination Rune,Use a Runecrafting Altar to craft any type of combination rune,Global,Skill,Runecraft,2,Medium,1,,,
1867,262,Burn 100 Willow Logs,Burn 100 Willow Logs,Global,Skill,Firemaking,2,Medium,,,,
1868,263,Equip a Harpie Bug Lantern,Equip a Harpie Bug Lantern,Global,Skill,Firemaking,2,Medium,,,,
1869,264,Light a Bullseye Lantern,Light a Bullseye Lantern,Global,Skill,Firemaking,2,Medium,,,,
1874,265,"Equip full Graahk, Larupia or Kyatt","Equip a full set of Graahk, Larupia or Kyatt attire",Global,Skill,Hunter,2,Medium,15.3,,Ancient tablet drop through completion of  Chambers of Xeric,
1875,266,Catch a Swamp Lizard or Salamander,Catch either a Swamp Lizard or any kind of Salamander,Global,Skill,Hunter,2,Medium,11.2,STRENGTH 60,100%  Shayzien favour,
1876,267,Catch a Butterfly,Catch any butterfly,Global,Skill,Hunter,2,Medium,98.9,,,
1880,268,Use the Protect from Melee Prayer,Use the Protect from Melee prayer,Global,Combat,Prayer,2,Medium,12.5,CRAFTING 75; SLAYER 5,", Unlocked Bigger and Badder for 150 Slayer reward points, Unlocked Ring Bling for 300 Slayer reward points,",
1882,269,Complete 50 Laps of a Rooftop Agility Course,Complete 50 laps of any Rooftop Agility Course,Global,Skill,Agility,2,Medium,0.4,ATTACK 80; DEFENCE 80; SLAYER 95,", ,  Fremennik✓ for completion of Dragon Slayer II",
1887,270,Make 30 Prayer Potions,Make 30 Prayer Potions,Global,Skill,Herblore,2,Medium,3.4,MAGIC 80,Desert✓ for access to  Mage Training Arena,
1888,271,Clean a Grimy Avantoe,Clean a Grimy Avantoe,Global,Skill,Herblore,2,Medium,,,,
4831,272,Make a 4 dose potion,Make a 4 dose potion that was originally supposed to be a 3 dose potion,Global,Skill,Herblore,2,Medium,,,,
1896,273,Reach Combat Level 50,Reach Combat Level 50,Global,Combat,,2,Medium,,,,
1897,274,Reach Combat Level 75,Reach Combat Level 75,Global,Combat,,2,Medium,,,,
1903,275,Perform a Special Attack,Perform any special attack,Global,Combat,,2,Medium,42.6,,See  Kourend & Kebos Diary#Easy,
1906,276,Equip an Adamant Weapon,Equip any Adamant weapon,Global,Combat,Attack,2,Medium,12.6,,See  Kourend & Kebos Diary#Elite,
1907,277,Equip a Rune Weapon,Equip any Rune weapon,Global,Combat,Attack,2,Medium,43.9,THIEVING 57,,
1911,278,Equip a Full Adamant Set,"Equip an Adamant Platebody, a Adamant Full Helm and either some Adamant Platelegs or an Adamant Plateskirt",Global,Combat,Defence,2,Medium,,,,
1912,279,Equip a Full Rune Set,"Equip a Rune Platebody, a Rune Full Helm and either some Rune Platelegs or a Rune Plateskirt",Global,Combat,Defence,2,Medium,,,,
1915,280,Equip a Full Green Dragonhide Set,"Equip a Green Dragonhide Body, some Green Dragonhide Chaps and some Green Dragonhide Vambraces",Global,Combat,Ranged,2,Medium,7.7,THIEVING 49,"75%  Piscarilius favour. The task description is incorrect, 15 artefacts are required.",
1916,281,Equip a Full Blue Dragonhide Set,"Equip a Blue Dragonhide Body, some Blue Dragonhide Chaps and some Blue Dragonhide Vambraces",Global,Combat,Ranged,2,Medium,6.2,THIEVING 49,75%  Piscarilius favour,
1917,282,Equip a Full Red Dragonhide Set,"Equip a Red Dragonhide Body, some Red Dragonhide Chaps and some Red Dragonhide Vambraces",Global,Combat,Ranged,2,Medium,,,,
1920,283,Equip a Yew Shortbow,Equip a Yew Shortbow,Global,Combat,Ranged,2,Medium,,,,
1925,284,Teleport Using Law Runes,Cast any teleport spell that uses Law Runes,Global,Skill,Magic,2,Medium,,,,
1926,285,Equip an Elemental Battlestaff or Mystic Staff,Equip either an elemental battlestaff or an elemental mystic staff,Global,Combat,Magic,2,Medium,,,,
1927,286,Cast a Blast Spell,Cast any blast spell,Global,Combat,Magic,2,Medium,,,,
1928,287,Cast High Level Alchemy,Cast the High Level Alchemy spell,Global,Skill,Magic,2,Medium,77.2,,,
4832,288,Dismantle 20 Filled Bird Houses,Dismantle 20 filled Bird Houses on Fossil Island,Misthalin,Skill,Hunter,2,Medium,,,,
4834,289,Set up a Yew Bird House,Set up a Yew Bird House on Fossil Island,Misthalin,Skill,Hunter,2,Medium,,,,
4838,290,Catch 50 Implings in Puro-Puro,Catch 50 Implings in Puro-Puro,Misthalin,Minigame,Hunter,2,Medium,0.6,,,
1941,291,Complete a Volcanic Mine Game,Complete a Volcanic Mine game on Fossil Island,Misthalin,Minigame,Mining,2,Medium,,,,
1945,292,Enter the Cooks' Guild,Enter the Cooks' Guild west of Varrock,Misthalin,Skill,Cooking,2,Medium,4,,,
1949,293,Pickpocket a Varrock Guard,Pickpocket any Varrock Guard,Misthalin,Skill,Thieving,2,Medium,,,,
1952,294,Pickpocket a Bullseye Lantern From a Cave Goblin,Pickpocket a Bullseye Lantern from a Cave Goblin,Misthalin,Skill,Thieving,2,Medium,1.1,,,
4843,295,Complete 10 Laps of the Draynor Agility Course,Complete 10 laps of the Draynor Rooftop Agility Course,Misthalin,Skill,Agility,2,Medium,,,,
1957,296,Craft 50 Cosmic Runes,Craft 50 Cosmic Runes from Essence at the Cosmic Altar from Essence,Misthalin,Skill,Runecraft,2,Medium,30.3,,,
1958,297,Use Enriched Bones on the Strange Machine,Use Enriched Bones on the Strange Machine on Fossil Island,Misthalin,Skill,Prayer,2,Medium,1.4,,,
4845,298,Chop a Sulliuscep Cap,Chop a Sulliuscep Cap on Fossil Island,Misthalin,Skill,Woodcutting,2,Medium,0.2,,,
1961,299,Defeat a Fossil Island Wyvern,Defeat any type of Wyvern on Fossil Island,Misthalin,Combat,Slayer,2,Medium,,,,
1965,300,Defeat a Wall Beast,Defeat a Wall Beast in the Lumbridge Swamp Caves,Misthalin,Combat,Slayer,2,Medium,1.3,,,
1966,301,Defeat Obor,Defeat Obor in Edgeville Dungeon,Misthalin,Combat,,2,Medium,,,,
1970,302,Defeat Bryophyta,Defeat Bryophyta in Varrock Sewers,Misthalin,Combat,,2,Medium,84.1,,,
4846,303,Equip a Dorgeshuun Crossbow,Equip a Dorgeshuun Crossbow,Misthalin,Combat,,2,Medium,,,,
1983,304,Complete the Medium Lumbridge & Draynor Diary,Complete all of the medium tasks in the Lumbridge & Draynor Achievement Diary,Misthalin,Achievement,,2,Medium,21.2,FIREMAKING 50,,
1987,305,Equip Some Mithril Gloves,Equip a pair of Mithril Gloves,Misthalin,Quest,,2,Medium,1.9,FISHING 43; HUNTER 35,",",
1989,306,Complete The Lost Tribe,Complete The Lost Tribe quest,Asgarnia,Quest,,2,Medium,98.2,,,
1991,307,Complete Death to the Dorgeshuun,Complete the Death to the Dorgeshuun quest,Asgarnia,Quest,,2,Medium,96.9,,,
1993,308,Complete Demon Slayer,Complete the Demon Slayer quest,Misthalin,Quest,Slayer,2,Medium,96.1,SKILLS 10,Any skill,
2003,309,Use a Digsite Pendant to Teleport to Fossil Island,Use a Digsite Pendant to teleport to Fossil Island,Misthalin,Other,,2,Medium,94.5,TOTAL LEVEL 100,Total level,
2005,310,Complete a Soul's Bane,Complete the A Soul's Bane quest,Misthalin,Quest,,2,Medium,86.3,TOTAL LEVEL 500,Total level,
4851,311,Check a grown Papaya Tree in Lletya,Check the health of a Papaya Tree you've grown in Lletya,Tirannwn,Skill,Farming,2,Medium,29.4,TOTAL LEVEL 2000,Total level,
2019,312,Craft 50 Death Runes,Craft 50 Death Runes from Essence at the Death Altar,Tirannwn,Skill,Runecraft,2,Medium,57.9,SKILLS 40,Every skill,
2021,313,Move Your House to Prifddinas,Move your Player Owned House to Prifddinas,Tirannwn,Skill,Construction,2,Medium,38.4,SKILLS 60,Every skill,
2023,314,Defeat an Elf in Tirannwn,Defeat an Elf in Tirannwn,Tirannwn,Combat,,2,Medium,12.9,SKILLS 80,Every skill,
2027,315,Defeat a Bloodveld in Tirannwn,Defeat a Bloodveld in Tirannwn,Tirannwn,Combat,Slayer,2,Medium,9.7,ATTACK 99,,
2031,316,Defeat a Kurask in Tirannwn,Defeat a Kurask in Tirannwn,Tirannwn,Combat,Slayer,2,Medium,12.3,DEFENCE 99,,
2059,317,Use an Elven Teleport Crystal,Use an Elven Teleport Crystal,Tirannwn,Other,,2,Medium,3.5,CRAFTING 99,,
2068,318,Cast Moonclan Teleport,Cast the Moonclan Teleport spell,Fremennik Province,Skill,Magic,2,Medium,8.1,SMITHING 99,,
4870,319,Move Your House to Rellekka,Move your Player Owned House to Rellekka,Fremennik Province,Skill,Construction,2,Medium,1.3,FISHING 99,,
2075,320,Craft 50 Astral Runes,Craft 50 Astral Runes from Essence at the Astral Altar,Fremennik Province,Skill,Runecraft,2,Medium,4.5,FIREMAKING 99,,
2076,321,Complete the Penguin Agility Course,Complete a lap of the Penguin Agility Course,Fremennik Province,Skill,Agility,2,Medium,16.4,WOODCUTTING 99,,
2079,322,Catch a Snowy Knight,Catch a Snowy Knight,Fremennik Province,Skill,Hunter,2,Medium,13.6,FARMING 99,,
2081,323,Unlock Free Use of the Blast Furnace,Unlock free use of the Keldagrim Blast Furnace by speaking with the Foreman,Fremennik Province,Minigame,Smithing,2,Medium,95.9,,,
2082,324,Use Some Icy Basalt to Teleport to Weiss,Use some Icy Basalt to teleport to Weiss,Fremennik Province,Skill,Mining,2,Medium,93.8,,,
2086,325,Defeat a Basilisk Knight,Defeat a Basilisk Knight in the Jormungand's Prison,Fremennik Province,Combat,Slayer,2,Medium,55.6,THIEVING 38,,
2091,326,Defeat a Kurask in the Fremennik Province,Defeat a Kurask in the Fremennik Province,Fremennik Province,Combat,Slayer,2,Medium,55.5,FARMING 44,"Asgarnia✓,  Morytania✓,  Kandarin✓,  Fremennik✓, or  Kourend✓",
2095,327,Equip a Granite Shield,Equip a Granite Shield,Global,Combat,,2,Medium,29.2,FARMING 75; WOODCUTTING 75,",",
2100,328,Equip a Brine Sabre,Equip a Brine Sabre,Fremennik Province,Combat,Attack,2,Medium,94.5,WOODCUTTING 1,Any axe,
2103,329,Defeat a Dagannoth in the Fremennik Province,Defeat a Dagannoth in the Fremennik Province,Fremennik Province,Combat,,2,Medium,83.1,WOODCUTTING 30,,
2108,330,Equip a Helm of Neitiznot,Equip a Helm of Neitiznot,Fremennik Province,Combat,,2,Medium,92.5,,,
2111,331,Defeat a Turoth in the Fremennik Province,Defeat a Turoth in the Fremennik Province,Fremennik Province,Combat,Slayer,2,Medium,67.3,COOKING 40,,
2116,332,Defeat a Jelly in the Fremennik Province,Defeat a Jelly in the Fremennik Province,Fremennik Province,Combat,Slayer,2,Medium,75.8,,,
4883,333,Equip a Leaf-Bladed Sword,Equip a Leaf-Bladed Sword,Global,Combat,,2,Medium,90.4,,,
2129,334,Complete the Medium Fremennik Diary,Complete all of the medium tasks in the Fremennik Achievement Diary,Fremennik Province,Achievement,,2,Medium,88.1,,,
2133,335,Complete Throne of Miscellania,Complete the Throne of Miscellania quest,Fremennik Province,Quest,,2,Medium,73.6,,,
2138,336,Complete Royal Trouble,Complete the Royal Trouble quest,Fremennik Province,Quest,,2,Medium,1.4,,,
2140,337,Complete Olaf's Quest,Complete Olaf's Quest,Fremennik Province,Quest,,2,Medium,36.2,SLAYER 5,Unlocked Bigger and Badder for 150 Slayer reward points,
2144,338,Buy a Snapdragon From Pirate Jackie the Fruit,Buy a Snapdragon From Pirate Jackie the Fruit in Brimhaven,Karamja,Minigame,Agility,2,Medium,89.3,,,
2150,339,Catch a Salmon on Karamja,Catch a Salmon on Karamja,Karamja,Skill,Fishing,2,Medium,41.9,CRAFTING 80,,
2153,340,Craft 50 Nature Runes,Craft 50 Nature Runes from Essence at the Nature Altar,Karamja,Skill,Runecraft,2,Medium,92.8,,,
2178,341,Defeat a Steel Dragon on Karamja,Defeat a Steel Dragon on Karamja,Karamja,Combat,,2,Medium,26.1,CONSTRUCTION 55,,
2180,342,Complete the Medium Karamja Diary,Complete all of the medium tasks in the Karamja Achievement Diary,Karamja,Achievement,,2,Medium,85.2,,Completion of  Rune Mysteries,
2184,343,Enter the Tai Bwo Wannai Hardwood Grove,Enter the Hardwood Grove in Tai Bwo Wannai,Karamja,Other,,2,Medium,48.6,RUNECRAFT 57,(or  with  Asgarnia✓),
2188,344,Equip a Matching Tribal Mask and Broodoo Shield,Equip a matching Tribal Mask and Broodoo Shield,Karamja,Combat,,2,Medium,90,FIREMAKING 15,,
2190,345,Equip a Full Tai Bwo Wannai Villager Set,Equip a full set of Tai Bwo Wannai villager clothing,Karamja,Other,,2,Medium,77.9,FIREMAKING 30,,
5953,346,Pickpocket a Knight of Ardougne 50 Times,Pickpocket a Knight of Ardougne 50 times,Kandarin,Skill,Thieving,2,Medium,33.6,FIREMAKING 49,"Either  Asgarnia✓,  Morytania✓,  Kandarin✓,  Desert✓, or  Fremennik✓See bullseye lantern for more details.",
2195,347,Complete the Barbarian Outpost Agility Course,Complete a lap of the Barbarian Outpost Agility Course,Kandarin,Skill,Agility,2,Medium,60.6,HUNTER 17,,
2199,348,Trap a Spined Larupia in the Feldip Hills,Trap a Spined Larupia in the Feldip Hills,Kandarin,Skill,Hunter,2,Medium,33.5,HUNTER 25,Either  (with  Kandarin✓ or  Kourend✓) or  (with  Fremennik✓),
2201,349,Equip a Spottier Cape,Equip a Spottier Cape,Kandarin,Skill,Hunter,2,Medium,2.5,HUNTER 99,,
2202,350,Catch a Red Salamander,Catch a Red Salamander outside the Ourania Altar,Kandarin,Skill,Hunter,2,Medium,89.4,,,
2203,351,Enter the Fishing Guild,Enter the Fishing Guild,Kandarin,Skill,Fishing,2,Medium,74.9,PRAYER 43,,
5141,352,Fletch 100 Maple Longbow (u) in Kandarin,Fletch 100 Maple Longbow (u) in Kandarin,Kandarin,Skill,Fletching,2,Medium,66.7,,,
2209,353,Move Your House to Yanille,Move your Player Owned House to Yanille,Kandarin,Skill,Construction,2,Medium,71.3,,,
5142,354,Check a grown Papaya Tree in the Gnome Stronghold,Check the health of a Papaya Tree you've grown in the Tree Gnome Stronghold,Kandarin,Skill,Farming,2,Medium,59.3,HERBLORE 38,,
2213,355,Defeat a Mithril Dragon,Defeat a Mithril Dragon in the Ancient Cavern,Kandarin,Combat,,2,Medium,32.4,HERBLORE 81,,
2217,356,Equip a Dragon Scimitar,Equip a Dragon Scimitar,Kandarin,Combat,,2,Medium,90.3,COMBAT LEVEL 10,Combat level,
2219,357,Set Up a Dwarf Cannon,Set Up a Dwarf Cannon,Asgarnia,Combat,,2,Medium,82.5,COMBAT LEVEL 50,Combat level,
2222,358,Enter the Ranging Guild,Enter the Ranging Guild,Kandarin,Combat,,2,Medium,46.5,COMBAT LEVEL 110,Combat level,
2225,359,Enter the Wizards' Guild,Enter the Wizards' Guild in Yanille,Kandarin,Combat,,2,Medium,86.9,,,
2229,360,Defeat a Bloodveld in Kandarin,Defeat a Bloodveld in Kandarin,Kandarin,Combat,Slayer,2,Medium,79.8,ATTACK 30,,
751,361,Defeat a Fire Giant in Kandarin,Defeat a Fire Giant in Kandarin,Kandarin,Combat,Slayer,2,Medium,42.3,ATTACK 70; SLAYER 85,",",
2234,362,Use the Chivalry Prayer,Use the Chivalry prayer,Kandarin,Combat,,2,Medium,55,DEFENCE 30,,
2243,363,Equip an Iban's Staff (u),Equip an Iban's Staff (u),Kandarin,Other,,2,Medium,60.4,RANGED 40,,
2246,364,Win a Game of Castle Wars,Win a game of Castle Wars,Kandarin,Minigame,,2,Medium,88.2,,,
2250,365,Complete Elemental Workshop I,Complete the Elemental Workshop I quest,Kandarin,Quest,,2,Medium,79.6,MAGIC 41,,
2252,366,Complete Elemental Workshop II,Complete the Elemental Workshop II quest,Kandarin,Quest,,2,Medium,48.1,ATTACK 30; MAGIC 30,",",
2254,367,Complete the Observatory Quest,Complete the Observatory Quest,Kandarin,Quest,,2,Medium,8.9,MAGIC 81,"Fremennik✓ for access to wrath runes,  Wilderness✓ for access to the Fountain of Rune, or  Kandarin✓ to use a surge spell inside Barbarian Assault",
2256,368,Defeat the Penance Queen,Defeat the Penance Queen in Barbarian Assault,Kandarin,Minigame,,2,Medium,29.3,CRAFTING 75; HUNTER 74,",",
2258,369,Equip an Ogre Forester Chompy Hat,Equip an Ogre Forester Chompy Hat,Kandarin,Combat,,2,Medium,18.1,HUNTER 17,,
2263,370,Equip a Karamja Monkey Backpack,Equip a Karamja Monkey Backpack,Kandarin,Skill,Agility,2,Medium,15.5,HERBLORE 77; HUNTER 80,",",
2268,371,Complete the Medium Kandarin Diary,Complete all of the medium tasks in the Kandarin Achievement Diary,Kandarin,Achievement,,2,Medium,74.4,COOKING 32,,
2272,372,Complete the Medium Western Provinces Diary,Complete all of the medium tasks in the Western Provinces Achievement Diary,Global,Achievement,,2,Medium,,,,
5152,373,Complete the Falador Agility Course,Complete a lap of the Falador Rooftop Agility Course,Asgarnia,Skill,Agility,2,Medium,92.6,,,
5153,374,Obtain 20 Golden Nuggets,Obtain 20 Golden Nuggets from the Motherlode Mine beneath Falador,Asgarnia,Skill,Mining,2,Medium,64.2,,,
2281,375,Enter the Crafting Guild,Enter the Crafting Guild,Asgarnia,Skill,Crafting,2,Medium,4.5,,,
2283,376,Craft a Body Rune,Craft a Body Rune from Essence at the Body Altar,Asgarnia,Skill,Runecraft,2,Medium,82.3,,,
2287,377,Harvest Any Herb at the Troll Stronghold,Harvest any herb you've grown at the Troll Stronghold,Asgarnia,Skill,Farming,2,Medium,0.1,DEFENCE 60; SMITHING 75,", Both  Fremennik✓ (for  Dragon Slayer II) and  Kandarin✓ (for Myths' Guild Armoury)",
2290,378,Defeat the Giant Mole,Defeat the Giant Mole beneath Falador,Asgarnia,Combat,,2,Medium,7.2,ATTACK 40,,
2295,379,Defeat a Skeletal Wyvern,Defeat a Skeletal Wyvern in the Asgarnian Ice Dungeon,Asgarnia,Combat,Slayer,2,Medium,2.1,DEFENCE 75; MAGIC 70,",",
2300,380,Equip Some Granite Legs,Equip some Granite Legs,Asgarnia,Combat,,2,Medium,10.3,ATTACK 70; SLAYER 85,",",
5155,381,Charge an Amulet of Glory in the Heroes' Guild,Charge an Amulet of Glory at the Fountain of Heroes in the Heroes' Guild,Asgarnia,Combat,,2,Medium,52.3,AGILITY 13; MINING 17; THIEVING 13,", , Completion of  Goblin Diplomacy and  Rune Mysteries",
2314,382,Defeat 30 Black Dragons in Asgarnia,Defeat 30 Black Dragons in Asgarnia,Asgarnia,Combat,,2,Medium,74.5,AGILITY 23; THIEVING 23,",",
2324,383,Complete the Medium Falador Diary,Complete all of the medium tasks in the Falador Achievement Diary,Asgarnia,Achievement,,2,Medium,65.5,CONSTRUCTION 21,,
2327,384,Complete A Porcine of Interest,Complete the A Porcine of Interest quest,Asgarnia,Quest,,2,Medium,,,,
2332,385,Enter the Warriors' Guild,Enter the Warriors' Guild,Asgarnia,Other,,2,Medium,18.1,COOKING 72; FISHING 87,",",
2333,386,Defeat Some Animated Rune Armour,Defeat Some Animated Rune Armour in the Warriors' Guild,Asgarnia,Combat,,2,Medium,62.3,FARMING 20,,
2336,387,Complete a Game of Intermediate Pest Control,Complete a game of Intermediate Pest Control or higher,Asgarnia,Minigame,,2,Medium,44.1,HUNTER 80,,
2338,388,Open the Crystal Chest,Open the Crystal Chest in Taverley,Asgarnia,Other,,2,Medium,83.7,,,
5164,389,Room 3 of Pyramid Plunder,Search the Golden Chest in Room 3 of Pyramid Plunder in Sophanem,Kharidian Desert,Minigame,Thieving,2,Medium,24.3,,,
5165,390,Room 4 of Pyramid Plunder,Search the Golden Chest in Room 4 of Pyramid Plunder in Sophanem,Kharidian Desert,Minigame,Thieving,2,Medium,27.1,RUNECRAFT 65,,
5166,391,Room 5 of Pyramid Plunder,Search the Golden Chest in Room 5 of Pyramid Plunder in Sophanem,Kharidian Desert,Minigame,Thieving,2,Medium,75.9,THIEVING 85,,
2351,392,Pick a Spring Sq'irk,Pick a Spring Sq'irk in the Sorceress's Garden,Kharidian Desert,Minigame,Thieving,2,Medium,,,,
2352,393,Pick a Autumn Sq'irk,Pick a Autumn Sq'irk in the Sorceress's Garden,Kharidian Desert,Minigame,Thieving,2,Medium,50.6,,,
